Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
CT3,PM10,18/11/2017 06:00,14.3,ug/m3,R
CT3,PM10,18/11/2017 07:00,14.1,ug/m3,R
CT3,PM10,18/11/2017 08:00,24.3,ug/m3,R
CT3,PM10,18/11/2017 09:00,29.7,ug/m3,R
CT3,PM10,18/11/2017 10:00,26.1,ug/m3,R
CT3,PM10,18/11/2017 11:00,20.7,ug/m3,R
CT3,PM10,18/11/2017 12:00,19.5,ug/m3,R
CT3,PM10,18/11/2017 13:00,22.5,ug/m3,R
CT3,PM10,18/11/2017 14:00,21.3,ug/m3,R
CT3,PM10,18/11/2017 15:00,12.9,ug/m3,R
CT3,PM10,18/11/2017 16:00,17.1,ug/m3,R
CT3,PM10,18/11/2017 17:00,13.3,ug/m3,R
CT3,PM10,18/11/2017 18:00,15.3,ug/m3,R
CT3,PM10,18/11/2017 19:00,17.1,ug/m3,R
CT3,PM10,18/11/2017 20:00,22.1,ug/m3,R
CT3,PM10,18/11/2017 21:00,17.1,ug/m3,R
CT3,PM10,18/11/2017 22:00,18.1,ug/m3,R
CT3,PM10,18/11/2017 23:00,19.3,ug/m3,R
CT3,PM10,19/11/2017 00:00,23.9,ug/m3,R
CT3,PM10,19/11/2017 01:00,18.7,ug/m3,R
CT3,PM10,19/11/2017 02:00,15.5,ug/m3,R
CT3,PM10,19/11/2017 03:00,16.3,ug/m3,R
CT3,PM10,19/11/2017 04:00,12.4,ug/m3,R
CT3,PM10,19/11/2017 05:00,13.3,ug/m3,R
CT3,PM10,19/11/2017 06:00,6.4,ug/m3,R
CT3,PM10,19/11/2017 07:00,8.4,ug/m3,R
CT3,PM10,19/11/2017 08:00,13.1,ug/m3,R
CT3,PM10,19/11/2017 09:00,11.2,ug/m3,R
CT3,PM10,19/11/2017 10:00,12.9,ug/m3,R
CT3,PM10,19/11/2017 11:00,12.7,ug/m3,R
CT3,PM10,19/11/2017 12:00,14.5,ug/m3,R
CT3,PM10,19/11/2017 13:00,8.2,ug/m3,R
CT3,PM10,19/11/2017 14:00,10.8,ug/m3,R
CT3,PM10,19/11/2017 15:00,13.1,ug/m3,R
CT3,PM10,19/11/2017 16:00,16.7,ug/m3,R
CT3,PM10,19/11/2017 17:00,15.3,ug/m3,R
CT3,PM10,19/11/2017 18:00,19.7,ug/m3,R
CT3,PM10,19/11/2017 19:00,30.3,ug/m3,R
CT3,PM10,19/11/2017 20:00,21.7,ug/m3,R
CT3,PM10,19/11/2017 21:00,23.3,ug/m3,R
CT3,PM10,19/11/2017 22:00,22.5,ug/m3,R
CT3,PM10,19/11/2017 23:00,19.5,ug/m3,R
CT3,PM10,20/11/2017 00:00,8.6,ug/m3,R
CT3,PM10,20/11/2017 01:00,20.1,ug/m3,R
CT3,PM10,20/11/2017 02:00,14.7,ug/m3,R
CT3,PM10,20/11/2017 03:00,14.5,ug/m3,R
CT3,PM10,20/11/2017 04:00,15.3,ug/m3,R
CT3,PM10,20/11/2017 05:00,14.3,ug/m3,R
CT3,PM10,20/11/2017 06:00,18.1,ug/m3,R
CT3,PM10,20/11/2017 07:00,11.8,ug/m3,R
CT3,PM10,20/11/2017 08:00,17.1,ug/m3,R
CT3,PM10,20/11/2017 09:00,19.1,ug/m3,R
CT3,PM10,20/11/2017 10:00,19.3,ug/m3,R
CT3,PM10,20/11/2017 11:00,19.3,ug/m3,R
CT3,PM10,20/11/2017 12:00,19.1,ug/m3,R
CT3,PM10,20/11/2017 13:00,13.9,ug/m3,R
CT3,PM10,20/11/2017 14:00,21.9,ug/m3,R
CT3,PM10,20/11/2017 15:00,21.9,ug/m3,R
CT3,PM10,20/11/2017 16:00,17.7,ug/m3,R
CT3,PM10,20/11/2017 17:00,18.1,ug/m3,R
CT3,PM10,20/11/2017 18:00,12.7,ug/m3,R
CT3,PM10,20/11/2017 19:00,18.3,ug/m3,R
CT3,PM10,20/11/2017 20:00,17.3,ug/m3,R
CT3,PM10,20/11/2017 21:00,17.5,ug/m3,R
CT3,PM10,20/11/2017 22:00,17.3,ug/m3,R
CT3,PM10,20/11/2017 23:00,18.1,ug/m3,R
CT3,PM10,21/11/2017 00:00,22.9,ug/m3,R
CT3,PM10,21/11/2017 01:00,22.3,ug/m3,R
CT3,PM10,21/11/2017 02:00,15.9,ug/m3,R
CT3,PM10,21/11/2017 03:00,14.7,ug/m3,R
CT3,PM10,21/11/2017 04:00,14.9,ug/m3,R
CT3,PM10,21/11/2017 05:00,19.3,ug/m3,R
CT3,PM10,21/11/2017 06:00,21.5,ug/m3,R
CT3,PM10,21/11/2017 07:00,20.7,ug/m3,R
CT3,PM10,21/11/2017 08:00,30.1,ug/m3,R
CT3,PM10,21/11/2017 09:00,25.7,ug/m3,R
CT3,PM10,21/11/2017 10:00,30.1,ug/m3,R
CT3,PM10,21/11/2017 11:00,31.3,ug/m3,R
CT3,PM10,21/11/2017 12:00,39.2,ug/m3,R
CT3,PM10,21/11/2017 13:00,30.7,ug/m3,R
CT3,PM10,21/11/2017 14:00,28.1,ug/m3,R
CT3,PM10,21/11/2017 15:00,24.3,ug/m3,R
CT3,PM10,21/11/2017 16:00,26.5,ug/m3,R
CT3,PM10,21/11/2017 17:00,28.3,ug/m3,R
CT3,PM10,21/11/2017 18:00,32.5,ug/m3,R
CT3,PM10,21/11/2017 19:00,33.5,ug/m3,R
CT3,PM10,21/11/2017 20:00,35.9,ug/m3,R
CT3,PM10,21/11/2017 21:00,28.5,ug/m3,R
CT3,PM10,21/11/2017 22:00,27.9,ug/m3,R
CT3,PM10,21/11/2017 23:00,27.1,ug/m3,R
CT3,PM10,22/11/2017 00:00,32.3,ug/m3,R
CT3,PM10,22/11/2017 01:00,27.3,ug/m3,R
CT3,PM10,22/11/2017 02:00,27.7,ug/m3,R
CT3,PM10,22/11/2017 03:00,20.5,ug/m3,R
CT3,PM10,22/11/2017 04:00,22.1,ug/m3,R
CT3,PM10,22/11/2017 05:00,33.9,ug/m3,R
CT3,PM10,22/11/2017 06:00,31.5,ug/m3,R
CT3,PM10,22/11/2017 07:00,31.7,ug/m3,R
CT3,PM10,22/11/2017 08:00,39.8,ug/m3,R
CT3,PM10,22/11/2017 09:00,37.6,ug/m3,R
CT3,PM10,22/11/2017 10:00,27.7,ug/m3,R
CT3,PM10,22/11/2017 11:00,34.3,ug/m3,R
CT3,PM10,22/11/2017 12:00,35.9,ug/m3,R
CT3,PM10,22/11/2017 13:00,33.7,ug/m3,R
CT3,PM10,22/11/2017 14:00,26.9,ug/m3,R
CT3,PM10,22/11/2017 15:00,32.1,ug/m3,R
CT3,PM10,22/11/2017 16:00,29.1,ug/m3,R
CT3,PM10,22/11/2017 17:00,22.9,ug/m3,R
CT3,PM10,22/11/2017 18:00,28.9,ug/m3,R
CT3,PM10,22/11/2017 19:00,22.5,ug/m3,R
CT3,PM10,22/11/2017 20:00,33.1,ug/m3,R
CT3,PM10,22/11/2017 21:00,38.2,ug/m3,R
CT3,PM10,22/11/2017 22:00,24.9,ug/m3,R
CT3,PM10,22/11/2017 23:00,21.7,ug/m3,R
CT3,PM10,23/11/2017 00:00,25.1,ug/m3,R
CT3,PM10,23/11/2017 01:00,30.9,ug/m3,R
CT3,PM10,23/11/2017 02:00,32.3,ug/m3,R
CT3,PM10,23/11/2017 03:00,21.3,ug/m3,R
CT3,PM10,23/11/2017 04:00,15.9,ug/m3,R
CT3,PM10,23/11/2017 05:00,12.5,ug/m3,R
CT3,PM10,23/11/2017 06:00,14.3,ug/m3,R
CT3,PM10,23/11/2017 07:00,8.2,ug/m3,R
CT3,PM10,23/11/2017 08:00,15.9,ug/m3,R
CT3,PM10,23/11/2017 09:00,15.7,ug/m3,R
CT3,PM10,23/11/2017 10:00,12.9,ug/m3,R
CT3,PM10,23/11/2017 11:00,13.1,ug/m3,R
CT3,PM10,23/11/2017 12:00,19.7,ug/m3,R
CT3,PM10,23/11/2017 13:00,20.1,ug/m3,R
CT3,PM10,23/11/2017 14:00,19.9,ug/m3,R
CT3,PM10,23/11/2017 15:00,19.7,ug/m3,R
CT3,PM10,23/11/2017 16:00,22.5,ug/m3,R
CT3,PM10,23/11/2017 17:00,19.3,ug/m3,R
CT3,PM10,23/11/2017 18:00,27.5,ug/m3,R
CT3,PM10,23/11/2017 19:00,20.5,ug/m3,R
CT3,PM10,23/11/2017 20:00,23.9,ug/m3,R
CT3,PM10,23/11/2017 21:00,10.8,ug/m3,R
CT3,PM10,23/11/2017 22:00,11.6,ug/m3,R
CT3,PM10,23/11/2017 23:00,16.7,ug/m3,R
CT3,PM10,24/11/2017 00:00,12.7,ug/m3,R
CT3,PM10,24/11/2017 01:00,10.4,ug/m3,R
CT3,PM10,24/11/2017 02:00,8.4,ug/m3,R
CT3,PM10,24/11/2017 03:00,12.9,ug/m3,R
CT3,PM10,24/11/2017 04:00,9.2,ug/m3,R
CT3,PM10,24/11/2017 05:00,11,ug/m3,R
CT3,PM10,24/11/2017 06:00,11,ug/m3,R
CT3,PM10,24/11/2017 07:00,15.1,ug/m3,R
CT3,PM10,24/11/2017 08:00,19.1,ug/m3,R
CT3,PM10,24/11/2017 09:00,18.5,ug/m3,R
CT3,PM10,24/11/2017 10:00,23.3,ug/m3,R
CT3,PM10,24/11/2017 11:00,17.1,ug/m3,R
CT3,PM10,24/11/2017 12:00,21.1,ug/m3,R
CT3,PM10,24/11/2017 13:00,15.3,ug/m3,R
CT3,PM10,24/11/2017 14:00,19.1,ug/m3,R
CT3,PM10,24/11/2017 15:00,28.7,ug/m3,R
CT3,PM10,24/11/2017 16:00,30.1,ug/m3,R
CT3,PM10,24/11/2017 17:00,21.9,ug/m3,R
CT3,PM10,24/11/2017 18:00,21.7,ug/m3,R
CT3,PM10,24/11/2017 19:00,22.9,ug/m3,R
CT3,PM10,24/11/2017 20:00,46.8,ug/m3,R
CT3,PM10,24/11/2017 21:00,47.2,ug/m3,R
CT3,PM10,24/11/2017 22:00,48.8,ug/m3,R
CT3,PM10,24/11/2017 23:00,48,ug/m3,R
CT3,PM10,25/11/2017 00:00,43.2,ug/m3,R
CT3,PM10,25/11/2017 01:00,42.2,ug/m3,R
CT3,PM10,25/11/2017 02:00,37.1,ug/m3,R
CT3,PM10,25/11/2017 03:00,35.3,ug/m3,R
CT3,PM10,25/11/2017 04:00,27.7,ug/m3,R
CT3,PM10,25/11/2017 05:00,25.9,ug/m3,R
CT3,PM10,25/11/2017 06:00,22.3,ug/m3,R
CT3,PM10,25/11/2017 07:00,13.7,ug/m3,R
CT3,PM10,25/11/2017 08:00,18.3,ug/m3,R
CT3,PM10,25/11/2017 09:00,19.9,ug/m3,R
CT3,PM10,25/11/2017 10:00,20.7,ug/m3,R
CT3,PM10,25/11/2017 11:00,13.7,ug/m3,R
CT3,PM10,25/11/2017 12:00,18.1,ug/m3,R
CT3,PM10,25/11/2017 13:00,16.3,ug/m3,R
CT3,PM10,25/11/2017 14:00,12.4,ug/m3,R
CT3,PM10,25/11/2017 15:00,15.1,ug/m3,R
CT3,PM10,25/11/2017 16:00,11,ug/m3,R
CT3,PM10,25/11/2017 17:00,10.8,ug/m3,R
CT3,PM10,25/11/2017 18:00,13.1,ug/m3,R
CT3,PM10,25/11/2017 19:00,17.5,ug/m3,R
CT3,PM10,25/11/2017 20:00,13.3,ug/m3,R
CT3,PM10,25/11/2017 21:00,13.7,ug/m3,R
CT3,PM10,25/11/2017 22:00,15.7,ug/m3,R
CT3,PM10,25/11/2017 23:00,13.1,ug/m3,R
CT3,PM10,26/11/2017 00:00,6.2,ug/m3,R
CT3,PM10,26/11/2017 01:00,7,ug/m3,R
CT3,PM10,26/11/2017 02:00,11.4,ug/m3,R
CT3,PM10,26/11/2017 03:00,11,ug/m3,R
CT3,PM10,26/11/2017 04:00,11,ug/m3,R
CT3,PM10,26/11/2017 05:00,7.6,ug/m3,R
CT3,PM10,26/11/2017 06:00,10.2,ug/m3,R
CT3,PM10,26/11/2017 07:00,7.8,ug/m3,R
CT3,PM10,26/11/2017 08:00,13.7,ug/m3,R
CT3,PM10,26/11/2017 09:00,15.5,ug/m3,R
CT3,PM10,26/11/2017 10:00,9.2,ug/m3,R
CT3,PM10,26/11/2017 11:00,19.5,ug/m3,R
CT3,PM10,26/11/2017 12:00,14.9,ug/m3,R
CT3,PM10,26/11/2017 13:00,9.4,ug/m3,R
CT3,PM10,26/11/2017 14:00,10.6,ug/m3,R
CT3,PM10,26/11/2017 15:00,13.5,ug/m3,R
CT3,PM10,26/11/2017 16:00,13.9,ug/m3,R
CT3,PM10,26/11/2017 17:00,17.5,ug/m3,R
CT3,PM10,26/11/2017 18:00,61,ug/m3,R
CT3,PM10,26/11/2017 19:00,16.5,ug/m3,R
CT3,PM10,26/11/2017 20:00,20.3,ug/m3,R
CT3,PM10,26/11/2017 21:00,14.5,ug/m3,R
CT3,PM10,26/11/2017 22:00,11.4,ug/m3,R
CT3,PM10,26/11/2017 23:00,12.5,ug/m3,R
CT3,PM10,27/11/2017 00:00,10.8,ug/m3,R
CT3,PM10,27/11/2017 01:00,8.8,ug/m3,R
CT3,PM10,27/11/2017 02:00,12.2,ug/m3,R
CT3,PM10,27/11/2017 03:00,14.1,ug/m3,R
CT3,PM10,27/11/2017 04:00,16.7,ug/m3,R
CT3,PM10,27/11/2017 05:00,13.7,ug/m3,R
CT3,PM10,27/11/2017 06:00,14.3,ug/m3,R
CT3,PM10,27/11/2017 07:00,10.4,ug/m3,R
CT3,PM10,27/11/2017 08:00,11.8,ug/m3,R
CT3,PM10,27/11/2017 09:00,12.7,ug/m3,R
CT3,PM10,27/11/2017 10:00,15.3,ug/m3,R
CT3,PM10,27/11/2017 11:00,21.5,ug/m3,R
CT3,PM10,27/11/2017 12:00,22.3,ug/m3,R
CT3,PM10,27/11/2017 13:00,24.7,ug/m3,R
CT3,PM10,27/11/2017 14:00,13.3,ug/m3,R
CT3,PM10,27/11/2017 15:00,19.5,ug/m3,R
CT3,PM10,27/11/2017 16:00,15.7,ug/m3,R
CT3,PM10,27/11/2017 17:00,12.9,ug/m3,R
CT3,PM10,27/11/2017 18:00,11.2,ug/m3,R
CT3,PM10,27/11/2017 19:00,14.1,ug/m3,R
CT3,PM10,27/11/2017 20:00,14.7,ug/m3,R
CT3,PM10,27/11/2017 21:00,12.4,ug/m3,R
CT3,PM10,27/11/2017 22:00,15.7,ug/m3,R
CT3,PM10,27/11/2017 23:00,9.2,ug/m3,R
CT3,PM10,28/11/2017 00:00,9.2,ug/m3,R
CT3,PM10,28/11/2017 01:00,9,ug/m3,R
CT3,PM10,28/11/2017 02:00,4.8,ug/m3,R
CT3,PM10,28/11/2017 03:00,4.6,ug/m3,R
CT3,PM10,28/11/2017 04:00,12.9,ug/m3,R
CT3,PM10,28/11/2017 05:00,9.8,ug/m3,R
CT3,PM10,28/11/2017 06:00,8,ug/m3,R
CT3,PM10,28/11/2017 07:00,15.9,ug/m3,R
CT3,PM10,28/11/2017 08:00,13.9,ug/m3,R
CT3,PM10,28/11/2017 09:00,17.1,ug/m3,R
CT3,PM10,28/11/2017 10:00,17.3,ug/m3,R
CT3,PM10,28/11/2017 11:00,22.3,ug/m3,R
CT3,PM10,28/11/2017 12:00,21.5,ug/m3,R
CT3,PM10,28/11/2017 13:00,24.9,ug/m3,R
CT3,PM10,28/11/2017 14:00,14.9,ug/m3,R
CT3,PM10,28/11/2017 15:00,13.1,ug/m3,R
CT3,PM10,28/11/2017 16:00,18.1,ug/m3,R
CT3,PM10,28/11/2017 17:00,18.5,ug/m3,R
CT3,PM10,28/11/2017 18:00,16.5,ug/m3,R
CT3,PM10,28/11/2017 19:00,13.5,ug/m3,R
CT3,PM10,28/11/2017 20:00,17.3,ug/m3,R
CT3,PM10,28/11/2017 21:00,17.9,ug/m3,R
CT3,PM10,28/11/2017 22:00,11.8,ug/m3,R
CT3,PM10,28/11/2017 23:00,13.5,ug/m3,R
CT3,PM10,29/11/2017 00:00,15.7,ug/m3,R
CT3,PM10,29/11/2017 01:00,9,ug/m3,R
CT3,PM10,29/11/2017 02:00,12.2,ug/m3,R
CT3,PM10,29/11/2017 03:00,9.2,ug/m3,R
CT3,PM10,29/11/2017 04:00,8.2,ug/m3,R
CT3,PM10,29/11/2017 05:00,6.8,ug/m3,R
CT3,PM10,29/11/2017 06:00,11.4,ug/m3,R
CT3,PM10,29/11/2017 07:00,10.6,ug/m3,R
CT3,PM10,29/11/2017 08:00,16.1,ug/m3,R
CT3,PM10,29/11/2017 09:00,17.1,ug/m3,R
CT3,PM10,29/11/2017 10:00,16.5,ug/m3,R
CT3,PM10,29/11/2017 11:00,20.1,ug/m3,R
CT3,PM10,29/11/2017 12:00,23.5,ug/m3,R
CT3,PM10,29/11/2017 13:00,24.9,ug/m3,R
CT3,PM10,29/11/2017 14:00,22.3,ug/m3,R
CT3,PM10,29/11/2017 15:00,19.7,ug/m3,R
CT3,PM10,29/11/2017 16:00,14.9,ug/m3,R
CT3,PM10,29/11/2017 17:00,20.1,ug/m3,R
CT3,PM10,29/11/2017 18:00,17.1,ug/m3,R
CT3,PM10,29/11/2017 19:00,15.3,ug/m3,R
CT3,PM10,29/11/2017 20:00,15.7,ug/m3,R
CT3,PM10,29/11/2017 21:00,17.1,ug/m3,R
CT3,PM10,29/11/2017 22:00,17.5,ug/m3,R
CT3,PM10,29/11/2017 23:00,21.7,ug/m3,R
CT3,PM10,30/11/2017 00:00,10,ug/m3,R
CT3,PM10,30/11/2017 01:00,11,ug/m3,R
CT3,PM10,30/11/2017 02:00,9.2,ug/m3,R
CT3,PM10,30/11/2017 03:00,7,ug/m3,R
CT3,PM10,30/11/2017 04:00,5,ug/m3,R
CT3,PM10,30/11/2017 05:00,8.8,ug/m3,R
CT3,PM10,30/11/2017 06:00,10.2,ug/m3,R
CT3,PM10,30/11/2017 07:00,11.6,ug/m3,R
CT3,PM10,30/11/2017 08:00,18.3,ug/m3,R
CT3,PM10,30/11/2017 09:00,19.1,ug/m3,R
CT3,PM10,30/11/2017 10:00,16.7,ug/m3,R
CT3,PM10,30/11/2017 11:00,18.7,ug/m3,R
CT3,PM10,30/11/2017 12:00,25.7,ug/m3,R
CT3,PM10,30/11/2017 13:00,26.3,ug/m3,R
CT3,PM10,30/11/2017 14:00,22.1,ug/m3,R
CT3,PM10,30/11/2017 15:00,15.5,ug/m3,R
CT3,PM10,30/11/2017 16:00,16.3,ug/m3,R
CT3,PM10,30/11/2017 17:00,12.7,ug/m3,R
CT3,PM10,30/11/2017 18:00,12.5,ug/m3,R
CT3,PM10,30/11/2017 19:00,19.5,ug/m3,R
CT3,PM10,30/11/2017 20:00,12.9,ug/m3,R
CT3,PM10,30/11/2017 21:00,12.2,ug/m3,R
CT3,PM10,30/11/2017 22:00,8.2,ug/m3,R
CT3,PM10,30/11/2017 23:00,11.4,ug/m3,R
CT3,PM10,1/12/2017 0:00,7.4,ug/m3,R
CT3,PM10,1/12/2017 1:00,10.2,ug/m3,R
CT3,PM10,1/12/2017 2:00,7.8,ug/m3,R
CT3,PM10,1/12/2017 3:00,6.6,ug/m3,R
CT3,PM10,1/12/2017 4:00,8.2,ug/m3,R
CT3,PM10,1/12/2017 5:00,7,ug/m3,R
CT3,PM10,1/12/2017 6:00,12,ug/m3,R
CT3,PM10,1/12/2017 7:00,14.1,ug/m3,R
CT3,PM10,1/12/2017 8:00,7.6,ug/m3,R
CT3,PM10,1/12/2017 9:00,14.1,ug/m3,R
CT3,PM10,1/12/2017 10:00,10.2,ug/m3,R
CT3,PM10,1/12/2017 11:00,14.5,ug/m3,R
CT3,PM10,1/12/2017 12:00,17.1,ug/m3,R
CT3,PM10,1/12/2017 13:00,,ug/m3,R
CT3,PM10,1/12/2017 14:00,,ug/m3,R
CT3,PM10,1/12/2017 15:00,26.7,ug/m3,R
CT3,PM10,1/12/2017 16:00,20.3,ug/m3,R
CT3,PM10,1/12/2017 17:00,15.9,ug/m3,R
CT3,PM10,1/12/2017 18:00,22.3,ug/m3,R
CT3,PM10,1/12/2017 19:00,25.3,ug/m3,R
CT3,PM10,1/12/2017 20:00,25.9,ug/m3,R
CT3,PM10,1/12/2017 21:00,18.1,ug/m3,R
CT3,PM10,1/12/2017 22:00,22.5,ug/m3,R
CT3,PM10,1/12/2017 23:00,20.5,ug/m3,R
CT3,PM10,2/12/2017 0:00,22.1,ug/m3,R
CT3,PM10,2/12/2017 1:00,17.3,ug/m3,R
CT3,PM10,2/12/2017 2:00,11.2,ug/m3,R
CT3,PM10,2/12/2017 3:00,17.5,ug/m3,R
CT3,PM10,2/12/2017 4:00,14.7,ug/m3,R
CT3,PM10,2/12/2017 5:00,15.1,ug/m3,R
CT3,PM10,2/12/2017 6:00,15.1,ug/m3,R
CT3,PM10,2/12/2017 7:00,20.1,ug/m3,R
CT3,PM10,2/12/2017 8:00,20.9,ug/m3,R
CT3,PM10,2/12/2017 9:00,29.3,ug/m3,R
CT3,PM10,2/12/2017 10:00,37.1,ug/m3,R
CT3,PM10,2/12/2017 11:00,36.5,ug/m3,R
CT3,PM10,2/12/2017 12:00,37.4,ug/m3,R
CT3,PM10,2/12/2017 13:00,31.7,ug/m3,R
CT3,PM10,2/12/2017 14:00,24.9,ug/m3,R
CT3,PM10,2/12/2017 15:00,24.3,ug/m3,R
CT3,PM10,2/12/2017 16:00,20.3,ug/m3,R
CT3,PM10,2/12/2017 17:00,25.1,ug/m3,R
CT3,PM10,2/12/2017 18:00,23.3,ug/m3,R
CT3,PM10,2/12/2017 19:00,27.3,ug/m3,R
CT3,PM10,2/12/2017 20:00,23.9,ug/m3,R
CT3,PM10,2/12/2017 21:00,36.3,ug/m3,R
CT3,PM10,2/12/2017 22:00,36.5,ug/m3,R
CT3,PM10,2/12/2017 23:00,31.5,ug/m3,R
CT3,PM10,3/12/2017 0:00,17.9,ug/m3,R
CT3,PM10,3/12/2017 1:00,16.3,ug/m3,R
CT3,PM10,3/12/2017 2:00,13.3,ug/m3,R
CT3,PM10,3/12/2017 3:00,14.9,ug/m3,R
CT3,PM10,3/12/2017 4:00,11,ug/m3,R
CT3,PM10,3/12/2017 5:00,10.2,ug/m3,R
CT3,PM10,3/12/2017 6:00,20.9,ug/m3,R
CT3,PM10,3/12/2017 7:00,24.9,ug/m3,R
CT3,PM10,3/12/2017 8:00,26.5,ug/m3,R
CT3,PM10,3/12/2017 9:00,23.3,ug/m3,R
CT3,PM10,3/12/2017 10:00,19.3,ug/m3,R
CT3,PM10,3/12/2017 11:00,18.5,ug/m3,R
CT3,PM10,3/12/2017 12:00,24.3,ug/m3,R
CT3,PM10,3/12/2017 13:00,13.5,ug/m3,R
CT3,PM10,3/12/2017 14:00,16.5,ug/m3,R
CT3,PM10,3/12/2017 15:00,15.7,ug/m3,R
CT3,PM10,3/12/2017 16:00,15.5,ug/m3,R
CT3,PM10,3/12/2017 17:00,17.1,ug/m3,R
CT3,PM10,3/12/2017 18:00,21.5,ug/m3,R
CT3,PM10,3/12/2017 19:00,16.1,ug/m3,R
CT3,PM10,3/12/2017 20:00,22.7,ug/m3,R
CT3,PM10,3/12/2017 21:00,26.5,ug/m3,R
CT3,PM10,3/12/2017 22:00,23.5,ug/m3,R
CT3,PM10,3/12/2017 23:00,26.3,ug/m3,R
CT3,PM10,4/12/2017 0:00,25.3,ug/m3,R
CT3,PM10,4/12/2017 1:00,22.7,ug/m3,R
CT3,PM10,4/12/2017 2:00,25.9,ug/m3,R
CT3,PM10,4/12/2017 3:00,28.1,ug/m3,R
CT3,PM10,4/12/2017 4:00,30.9,ug/m3,R
CT3,PM10,4/12/2017 5:00,27.1,ug/m3,R
CT3,PM10,4/12/2017 6:00,27.1,ug/m3,R
CT3,PM10,4/12/2017 7:00,23.5,ug/m3,R
CT3,PM10,4/12/2017 8:00,30.9,ug/m3,R
CT3,PM10,4/12/2017 9:00,32.9,ug/m3,R
CT3,PM10,4/12/2017 10:00,24.9,ug/m3,R
CT3,PM10,4/12/2017 11:00,24.5,ug/m3,R
CT3,PM10,4/12/2017 12:00,23.5,ug/m3,R
CT3,PM10,4/12/2017 13:00,29.1,ug/m3,R
CT3,PM10,4/12/2017 14:00,28.1,ug/m3,R
CT3,PM10,4/12/2017 15:00,25.3,ug/m3,R
CT3,PM10,4/12/2017 16:00,22.1,ug/m3,R
CT3,PM10,4/12/2017 17:00,18.7,ug/m3,R
CT3,PM10,4/12/2017 18:00,16.5,ug/m3,R
CT3,PM10,4/12/2017 19:00,14.1,ug/m3,R
CT3,PM10,4/12/2017 20:00,11.4,ug/m3,R
CT3,PM10,4/12/2017 21:00,13.7,ug/m3,R
CT3,PM10,4/12/2017 22:00,11.2,ug/m3,R
CT3,PM10,4/12/2017 23:00,12.2,ug/m3,R
CT3,PM10,5/12/2017 0:00,11,ug/m3,R
CT3,PM10,5/12/2017 1:00,16.9,ug/m3,R
CT3,PM10,5/12/2017 2:00,10,ug/m3,R
CT3,PM10,5/12/2017 3:00,13.5,ug/m3,R
CT3,PM10,5/12/2017 4:00,10.4,ug/m3,R
CT3,PM10,5/12/2017 5:00,13.1,ug/m3,R
CT3,PM10,5/12/2017 6:00,13.3,ug/m3,R
CT3,PM10,5/12/2017 7:00,21.3,ug/m3,R
CT3,PM10,5/12/2017 8:00,21.7,ug/m3,R
CT3,PM10,5/12/2017 9:00,24.1,ug/m3,R
CT3,PM10,5/12/2017 10:00,18.5,ug/m3,R
CT3,PM10,5/12/2017 11:00,20.1,ug/m3,R
CT3,PM10,5/12/2017 12:00,25.3,ug/m3,R
CT3,PM10,5/12/2017 13:00,20.9,ug/m3,R
CT3,PM10,5/12/2017 14:00,21.7,ug/m3,R
CT3,PM10,5/12/2017 15:00,21.3,ug/m3,R
CT3,PM10,5/12/2017 16:00,17.9,ug/m3,R
CT3,PM10,5/12/2017 17:00,17.7,ug/m3,R
CT3,PM10,5/12/2017 18:00,17.7,ug/m3,R
CT3,PM10,5/12/2017 19:00,14.5,ug/m3,R
CT3,PM10,5/12/2017 20:00,13.1,ug/m3,R
CT3,PM10,5/12/2017 21:00,6.6,ug/m3,R
CT3,PM10,5/12/2017 22:00,6.4,ug/m3,R
CT3,PM10,5/12/2017 23:00,5.2,ug/m3,R
CT3,PM10,6/12/2017 0:00,8,ug/m3,R
CT3,PM10,6/12/2017 1:00,7.2,ug/m3,R
CT3,PM10,6/12/2017 2:00,3.6,ug/m3,R
CT3,PM10,6/12/2017 3:00,9,ug/m3,R
CT3,PM10,6/12/2017 4:00,9.6,ug/m3,R
CT3,PM10,6/12/2017 5:00,7.2,ug/m3,R
CT3,PM10,6/12/2017 6:00,5.8,ug/m3,R
CT3,PM10,6/12/2017 7:00,14.9,ug/m3,R
CT3,PM10,6/12/2017 8:00,18.3,ug/m3,R
CT3,PM10,6/12/2017 9:00,13.5,ug/m3,R
CT3,PM10,6/12/2017 10:00,17.1,ug/m3,R
CT3,PM10,6/12/2017 11:00,17.7,ug/m3,R
CT3,PM10,6/12/2017 12:00,17.1,ug/m3,R
CT3,PM10,6/12/2017 13:00,27.7,ug/m3,R
CT3,PM10,6/12/2017 14:00,18.1,ug/m3,R
CT3,PM10,6/12/2017 15:00,22.7,ug/m3,R
CT3,PM10,6/12/2017 16:00,18.3,ug/m3,R
CT3,PM10,6/12/2017 17:00,21.3,ug/m3,R
CT3,PM10,6/12/2017 18:00,17.5,ug/m3,R
CT3,PM10,6/12/2017 19:00,20.3,ug/m3,R
CT3,PM10,6/12/2017 20:00,16.7,ug/m3,R
CT3,PM10,6/12/2017 21:00,21.1,ug/m3,R
CT3,PM10,6/12/2017 22:00,23.9,ug/m3,R
CT3,PM10,6/12/2017 23:00,28.5,ug/m3,R
CT3,PM10,7/12/2017 0:00,24.5,ug/m3,R
CT3,PM10,7/12/2017 1:00,14.7,ug/m3,R
